T,A,B,B1,B2,C1,C1-2,C2,Cm,E,ER,F1,F2,Fa1,Fa2,H,I,R,RS,Rbool,Rn,TM,UC,a,adcs,c1,c1_,c2,c2_,count,dm0,dt,g,hdcs,i1,i2,it,l_m0,m0,p0,p1,t0,t1,t2,u1,u2,u3,u4,v0,v1,v2,xf0,xf1,yf0,yf1,z0,z1,z2,z3,zf,B1,B2,Cm,E,F1,F2,RS,TM,UC,a,c1,c1_,c2,c2_
0.0290834903717041,0,0,1,1,-60.177,0.0009999999999976694,-60.178,1.0,0.0,v1LO,0,0,1.0,0,166.0,0,0,0,0,0.0,0,0,1.0,1,-61.0,823.0,-61.0,822.0,-60.177499999999995,44.064780775487904,0.017046313150024413,1.03,1,-0.22,-0.43,32.0,-96.59,-96.59,1.69,-5.89,25.5,-1.0,17.0,1,1,1,1,4.28,12.18,12.11,-0.12,0.34,-0.09,0.31000000000000005,-0.09,-0.03,-0.06,0.4,0.22000000000000003,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.0566558837890625,0,0,1,1,-60.147,0.0030000000000001137,-60.15,1.0,0.0,v1LO,0,0,1.0,0,168.0,0,0,0,0,0.0,0,0,1.0,1,-61.0,853.0,-61.0,850.0,-60.1485,-38.746545581345515,0.0170441673828125,1.02,1,-0.22,-0.43,32.0,-108.75,-108.75,1.79,-5.89,25.5,-1.0,17.0,1,1,1,1,4.27,12.2,12.13,-0.62,-0.78,-0.11,-1.29,-0.53,-0.09,-0.02,-0.76,-1.4,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.08773374557495117,0,0,1,1,-60.092,0.003999999999997783,-60.096,1.0,0.0,v1LO,0,0,1.0,0,173.0,0,0,0,0,0.0,0,0,1.0,1,-61.0,908.0,-61.0,904.0,-60.093999999999994,-38.746545581345515,0.004510264260864258,1.02,1,-0.23,-0.43,32.0,-108.75,-108.75,1.79,-10.1,25.5,-1.0,17.0,1,1,1,1,4.27,12.2,12.15,-0.32,-0.03,0.07,-0.42,-0.43,0.11,-0.04,0.01,-0.35,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.1348583698272705,0,0,1,1,-60.036,0.0,-60.036,1.0,0.0,v1LO,0,0,1.0,0,177.0,0,0,0,0,0.0,0,0,1.0,1,-61.0,964.0,-61.0,964.0,-60.036,-38.746545581345515,0.0005012558532714843,1.02,1,-0.21,-0.43,32.0,-108.75,-108.75,1.79,-10.1,25.5,-1.0,17.0,1,1,1,1,4.27,12.18,12.11,-0.42000000000000004,-0.36,-0.25,-0.53,-0.26,-0.16,-0.09,-0.27,-0.78,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.18098163604736328,0,0,1,1,-60.01,0.0,-60.01,1.0,0.0,v1LO,0,0,1.0,0,179.0,0,0,0,0,0.0,0,0,1.0,1,-61.0,990.0,-61.0,990.0,-60.01,-38.746545581345515,0.004003386361694336,1.03,1,-0.23,-0.43,32.0,-108.75,-108.75,1.79,-10.1,25.5,-1.0,17.0,1,1,1,1,4.27,12.24,12.19,-0.28,0.09,-0.11000000000000001,-0.08,-0.08,-0.2,0.09,0.0,-0.19000000000000003,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.23412251472473145,0,0,1,1,-59.972,0.0030000000000001137,-59.975,1.0,0.0,v1LO,0,0,1.0,0,182.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,28.0,-60.0,25.0,-59.9735,-38.746545581345515,0.0030060814453125,1.03,1,-0.22,-0.43,32.0,-108.75,-108.75,1.79,-1.68,25.5,-1.0,17.25,1,1,1,1,4.27,12.18,12.09,-0.59,-0.13,-0.060000000000000005,-0.6599999999999999,-0.6,0.01,-0.07,-0.06,-0.72,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.2713584899902344,0,0,1,1,-59.91,0.0010000000000047748,-59.911,1.0,0.0,v1LO,0,0,1.0,0,188.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,90.0,-60.0,89.0,-59.9105,-103.12188739263172,0.006013970239257813,1.03,1,-0.22,-0.43,32.0,-130.67,-130.67,1.77,-1.68,25.5,-1.0,17.25,1,1,1,1,4.28,12.16,12.11,0.09999999999999999,-0.55,0.04999999999999999,-0.5,-0.02,0.12,-0.07,-0.48,-0.45,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.3244659900665283,0,0,1,1,-59.872,0.0030000000000001137,-59.875,1.0,0.0,v1LO,0,0,1.0,0,190.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,128.0,-60.0,125.0,-59.8735,-103.12188739263172,0.000999073846435547,1.02,1,-0.21,-0.42,32.0,-130.67,-130.67,1.77,-1.68,25.5,-1.0,17.25,1,1,1,1,4.28,12.18,12.13,-0.7799999999999999,0.35000000000000003,-0.25,-0.17999999999999994,-0.57,-0.21,-0.04,0.39,-0.42999999999999994,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.35204100608825684,0,0,1,1,-59.821,0.0010000000000047748,-59.822,1.0,0.0,v1LO,0,0,1.0,0,195.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,179.0,-60.0,178.0,-59.8215,-103.12188739263172,0.0010076569152832032,1.03,1,-0.21,-0.43,32.0,-130.67,-130.67,1.77,2.52,25.5,-1.0,17.0,1,1,1,1,4.28,12.22,12.13,-0.52,-0.16999999999999998,-0.04,-0.65,-0.56,0.04,-0.08,-0.09,-0.69,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.39215922355651855,0,0,1,1,-59.786,0.0009999999999976694,-59.787,1.0,0.0,v1LO,0,0,1.0,0,198.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,214.0,-60.0,213.0,-59.786500000000004,-103.12188739263172,0.0005012558532714843,1.03,1,-0.23,-0.43,32.0,-130.67,-130.67,1.77,2.52,25.5,-1.0,17.0,1,1,1,1,4.28,12.16,12.11,-0.33,0.5,0.08,0.08999999999999997,-0.4,0.07,0.01,0.49,0.16999999999999998,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.4357607364654541,0,0,1,1,-59.748,0.0040000000000048885,-59.752,1.0,0.0,v1LO,0,0,1.0,0,200.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,252.0,-60.0,248.0,-59.75,-103.12188739263172,0.0005017326904296874,1.02,1,-0.22,-0.43,32.0,-130.67,-130.67,1.77,2.52,25.5,-1.0,17.0,1,1,1,1,4.28,12.18,12.17,-0.51,-0.44999999999999996,0.07,-1.03,-0.56,0.05,0.02,-0.47,-0.96,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.4603302478790283,0,0,1,1,-59.748,0.0040000000000048885,-59.752,1.0,0.0,v1LO,0,0,1.0,0,200.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,252.0,-60.0,248.0,-59.75,-103.12188739263172,0.028078179223632812,1.02,1,-0.22,-0.43,32.0,-130.67,-130.67,1.77,2.52,25.5,-1.0,17.0,1,1,1,1,4.28,12.18,12.17,-0.51,-0.44999999999999996,0.07,-1.03,-0.56,0.05,0.02,-0.47,-0.96,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.47887516021728516,0,0,1,1,-59.722,0.001999999999995339,-59.724,1.0,0.0,v1LO,0,0,1.0,0,203.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,278.0,-60.0,276.0,-59.723,-103.12188739263172,0.0004900501800537109,1.03,1,-0.19,-0.43,32.0,-130.67,-130.67,1.77,2.52,25.5,-1.0,17.0,1,1,1,1,4.28,12.22,12.21,0.7100000000000001,0.16,0.10999999999999999,0.76,0.56,0.15,-0.04,0.2,0.8700000000000001,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.5184829235076904,0,0,1,1,-59.65,0.0030000000000001137,-59.653,1.0,0.0,v1LO,0,0,1.0,0,209.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,350.0,-60.0,347.0,-59.6515,-103.12188739263172,0.0004991100860595703,1.03,1,-0.19,-0.43,32.0,-130.67,-130.67,1.77,-1.68,25.5,-1.0,17.0,1,1,1,1,4.28,12.16,12.07,-1.43,-0.47000000000000003,-0.13999999999999999,-1.76,-1.25,-0.18,0.04,-0.51,-1.9,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.5610942840576172,0,0,1,1,-59.615,0.001999999999995339,-59.617,1.0,0.0,v1LO,0,0,1.0,0,212.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,385.0,-60.0,383.0,-59.616,-34.89457764014633,1e-07,1.02,1,-0.22,-0.43,32.0,-140.75,-140.75,1.8,-1.68,25.5,-1.0,17.0,1,1,1,1,4.28,12.22,12.15,-0.41000000000000003,-0.25,-0.09,-0.5700000000000001,-0.33,-0.08,-0.01,-0.24,-0.66,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.610257625579834,0,0,1,1,-59.577,0.0030000000000001137,-59.58,1.0,0.0,v1LO,0,0,1.0,0,214.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,423.0,-60.0,420.0,-59.5785,-34.89457764014633,0.0004890965057373046,1.02,1,-0.21,-0.43,32.0,-140.75,-140.75,1.8,-1.68,25.5,-1.0,17.0,1,1,1,1,4.28,12.16,12.09,-1.06,-0.43000000000000005,-0.43000000000000005,-1.06,-0.72,-0.34,-0.09,-0.34,-1.4900000000000002,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.6505081653594971,0,0,1,1,-59.547,0.0030000000000001137,-59.55,1.0,0.0,v1LO,0,0,1.0,0,217.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,453.0,-60.0,450.0,-59.5485,-34.89457764014633,0.0005141304565429687,1.03,1,-0.23,-0.43,32.0,-140.75,-140.75,1.8,-5.89,25.5,-1.0,17.0,1,1,1,1,4.28,12.18,12.15,-1.02,-0.29,-0.08,-1.23,-0.94,-0.08,0.0,-0.29,-1.31,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.6868102550506592,0,0,1,1,-59.479,0.0020000000000024443,-59.481,1.0,0.0,v1LO,0,0,1.0,0,223.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,521.0,-60.0,519.0,-59.480000000000004,-34.89457764014633,0.0005012558532714843,1.03,1,-0.23,-0.42,32.0,-140.75,-140.75,1.8,-5.89,25.5,-1.0,17.0,1,1,1,1,4.28,12.24,12.19,0.09999999999999999,-0.26,0.06999999999999999,-0.22999999999999998,0.01,0.09,-0.02,-0.24,-0.16,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.7299144268035889,0,0,1,1,-59.444,0.0009999999999976694,-59.445,1.0,0.0,v1LO,0,0,1.0,0,226.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,556.0,-60.0,555.0,-59.444500000000005,-34.89457764014633,0.0005043552947998046,1.02,1,-0.19,-0.43,32.0,-140.75,-140.75,1.8,-1.68,25.5,-1.0,17.0,1,1,1,1,4.28,12.14,12.03,-0.27,-0.15,-0.03,-0.39,-0.18,-0.09,0.06,-0.21,-0.42000000000000004,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.7765388488769531,0,0,1,1,-59.406,0.0009999999999976694,-59.407,1.0,0.0,v1LO,0,0,1.0,0,229.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,594.0,-60.0,593.0,-59.406499999999994,-34.89457764014633,1e-07,1.02,1,-0.23,-0.43,32.0,-140.75,-140.75,1.8,-1.68,25.5,-1.0,17.0,1,1,1,1,4.28,12.24,12.17,-0.48,-0.35,0.03,-0.86,-0.45,-0.03,0.06,-0.41,-0.83,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.825669527053833,0,0,1,1,-59.367,0.005000000000002558,-59.372,1.0,0.0,v1LO,0,0,1.0,0,232.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,633.0,-60.0,628.0,-59.3695,72.50089723910426,0.001504759652709961,1.03,1,-0.21,-0.43,32.0,-121.64,-121.64,1.8,-1.68,25.5,-1.0,17.0,1,1,1,1,4.28,12.24,12.13,-0.51,-0.57,0.01,-1.0899999999999999,-0.5,-0.01,0.02,-0.59,-1.08,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.8858301639556885,0,0,1,1,-59.308,0.0009999999999976694,-59.309,1.0,0.0,v1LO,0,0,1.0,0,237.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,692.0,-60.0,691.0,-59.308499999999995,72.50089723910426,0.02555690274963379,1.03,1,-0.22,-0.43,32.0,-121.64,-121.64,1.8,2.52,25.5,-1.0,17.0,1,1,1,1,4.28,12.2,12.13,-0.2,-0.73,0.2,-1.13,-0.39,0.19,0.01,-0.74,-0.9299999999999999,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.9113969802856445,0,0,1,1,-59.274,0.0030000000000001137,-59.277,1.0,0.0,v1LO,0,0,1.0,0,239.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,726.0,-60.0,723.0,-59.2755,72.50089723910426,0.002005438668823242,1.02,1,-0.21,-0.43,32.0,-121.64,-121.64,1.8,2.52,25.5,-1.0,17.0,1,1,1,1,4.28,12.2,12.13,0.13,0.31,-0.17,0.61,0.23,-0.1,-0.07,0.38,0.44,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.945488452911377,0,0,1,1,-59.247,0.003999999999997783,-59.251,1.0,0.0,v1LO,0,0,1.0,0,242.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,753.0,-60.0,749.0,-59.248999999999995,72.50089723910426,1e-07,1.02,1,-0.23,-0.43,32.0,-121.64,-121.64,1.8,2.52,25.5,-1.0,17.0,1,1,1,1,4.28,12.18,12.15,-1.01,-0.62,-0.31,-1.3199999999999998,-0.74,-0.27,-0.04,-0.58,-1.63,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.9585227966308594,0,0,1,1,-59.247,0.003999999999997783,-59.251,1.0,0.0,v1LO,0,0,1.0,0,242.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,753.0,-60.0,749.0,-59.248999999999995,72.50089723910426,0.012527327401733398,1.02,1,-0.23,-0.43,32.0,-121.64,-121.64,1.8,2.52,25.5,-1.0,17.0,1,1,1,1,4.28,12.18,12.15,-1.01,-0.62,-0.31,-1.3199999999999998,-0.74,-0.27,-0.04,-0.58,-1.63,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
0.9981281757354736,0,0,1,1,-59.174,0.003999999999997783,-59.178,1.0,0.0,v1LO,0,0,1.0,0,247.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,826.0,-60.0,822.0,-59.176,72.50089723910426,0.0004993485046386718,1.03,1,-0.22,-0.43,32.0,-121.64,-121.64,1.8,2.52,25.5,-1.0,17.0,1,1,1,1,4.28,12.2,12.27,-0.8699999999999999,-0.43,0.060000000000000005,-1.3599999999999999,-0.94,0.07,-0.01,-0.42,-1.2999999999999998,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.0287089347839355,0,0,1,1,-59.149,0.0020000000000024443,-59.151,1.0,0.0,v1LO,0,0,1.0,0,249.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,851.0,-60.0,849.0,-59.150000000000006,72.50089723910426,1e-07,1.02,1,-0.22,-0.43,32.0,-121.64,-121.64,1.8,-1.68,25.5,-1.0,17.25,1,1,1,1,4.28,12.2,12.15,-0.55,-0.1,0.16999999999999998,-0.8200000000000001,-0.66,0.11,0.06,-0.16,-0.65,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.0788419246673584,0,0,1,1,-59.119,0.003999999999997783,-59.123,1.0,0.0,v1LO,0,0,1.0,0,252.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,881.0,-60.0,877.0,-59.120999999999995,72.50089723910426,1e-07,1.02,1,-0.19,-0.43,32.0,-121.64,-121.64,1.8,-1.68,25.5,-1.0,17.25,1,1,1,1,4.28,12.2,12.15,-0.45,0.16999999999999998,-0.03,-0.25,-0.43,-0.02,-0.01,0.18,-0.28,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.1124322414398193,0,0,1,1,-59.051,0.0030000000000001137,-59.054,1.0,0.0,v1LO,0,0,1.0,0,257.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,949.0,-60.0,946.0,-59.0525,63.825321812130376,0.0005007790161132812,1.03,1,-0.21,-0.43,32.0,-102.89,-102.89,1.65,-1.68,25.5,-1.0,17.25,1,1,1,1,4.28,12.2,12.23,-0.36,-0.010000000000000002,-0.05,-0.32,-0.36,0.0,-0.05,0.04,-0.37,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.1625666618347168,0,0,1,1,-59.021,0.0030000000000001137,-59.024,1.0,0.0,v1LO,0,0,1.0,0,260.0,0,0,0,0,0.0,0,0,1.0,1,-60.0,979.0,-60.0,976.0,-59.0225,63.825321812130376,0.00801573262939453,1.02,1,-0.21,-0.43,32.0,-102.89,-102.89,1.65,-1.68,25.5,-1.0,17.0,1,1,1,1,4.28,12.2,12.15,-0.93,-0.18,0.14,-1.25,-1.03,0.1,0.04,-0.22,-1.11,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.1986603736877441,0,0,1,1,-58.961,0.0030000000000001137,-58.964,1.0,0.0,v1LO,0,0,1.0,0,264.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,39.0,-59.0,36.0,-58.9625,63.825321812130376,1e-07,1.02,1,-0.21,-0.43,32.0,-102.89,-102.89,1.65,-1.68,25.5,-1.0,17.0,1,1,1,1,4.28,12.22,12.21,0.19999999999999998,-0.48,0.16999999999999998,-0.44999999999999996,0.02,0.18,-0.01,-0.47,-0.28,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.2402710914611816,0,0,1,1,-58.937,0.0030000000000001137,-58.94,1.0,0.0,v1LO,0,0,1.0,0,266.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,63.0,-59.0,60.0,-58.9385,63.825321812130376,1e-07,1.02,1,-0.23,-0.44,32.0,-102.89,-102.89,1.65,-1.68,25.5,-1.0,17.0,1,1,1,1,4.28,12.22,12.21,-0.04999999999999999,-0.23,0.060000000000000005,-0.33999999999999997,-0.15,0.1,-0.04,-0.19,-0.28,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.2819337844848633,0,0,1,1,-58.9,0.008000000000002672,-58.908,1.0,0.0,v1LO,0,0,1.0,0,269.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,100.0,-59.0,92.0,-58.903999999999996,63.825321812130376,1e-07,1.02,1,-0.23,-0.43,32.0,-102.89,-102.89,1.65,-1.68,25.5,-1.0,17.0,1,1,1,1,4.28,12.22,12.15,-0.45000000000000007,-0.18000000000000002,0.08,-0.7100000000000001,-0.54,0.09,-0.01,-0.17,-0.6300000000000001,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.33607816696167,0,0,1,1,-58.841,0.0009999999999976694,-58.842,1.0,0.0,v1LO,0,0,1.0,0,274.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,159.0,-59.0,158.0,-58.841499999999996,63.825321812130376,0.0015004681182861329,1.02,1,-0.23,-0.43,32.0,-102.89,-102.89,1.65,-5.89,25.5,-1.0,17.25,1,1,1,1,4.28,12.22,12.13,-0.2,-0.27,0.03,-0.5,-0.23,0.03,0.0,-0.27,-0.47000000000000003,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.3681721687316895,0,0,1,1,-58.807,0.003999999999997783,-58.811,1.0,0.0,v1LO,0,0,1.0,0,277.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,193.0,-59.0,189.0,-58.809,28.03829609745945,1e-07,1.02,1,-0.21,-0.43,32.0,-95.79,-95.79,1.78,-5.89,25.5,-1.0,17.25,1,1,1,1,4.28,12.2,12.15,-0.13,-0.1,-0.04,-0.19,-0.17,0.04,-0.08,-0.02,-0.23,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.4098215103149414,0,0,1,1,-58.776,0.003999999999997783,-58.78,1.0,0.0,v1LO,0,0,1.0,0,279.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,224.0,-59.0,220.0,-58.778000000000006,28.03829609745945,0.0005022095275878906,1.02,1,-0.22,-0.43,32.0,-95.79,-95.79,1.78,-5.89,25.5,-1.0,17.25,1,1,1,1,4.28,12.2,12.19,0.36,0.020000000000000004,0.009999999999999995,0.37,0.24,0.12,-0.11,0.13,0.38,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.4559054374694824,0,0,1,1,-58.776,0.003999999999997783,-58.78,1.0,0.0,v1LO,0,0,1.0,0,279.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,224.0,-59.0,220.0,-58.778000000000006,28.03829609745945,0.0015040443969726563,1.02,1,-0.22,-0.43,32.0,-95.79,-95.79,1.78,-5.89,25.5,-1.0,17.25,1,1,1,1,4.28,12.2,12.19,0.36,0.020000000000000004,0.009999999999999995,0.37,0.24,0.12,-0.11,0.13,0.38,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.467428207397461,0,0,1,1,-58.713,0.0,-58.713,1.0,0.0,v1LO,0,0,1.0,0,285.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,287.0,-59.0,287.0,-58.713,28.03829609745945,0.009530644281005859,1.03,1,-0.22,-0.43,32.0,-95.79,-95.79,1.78,-31.14,25.5,-1.0,17.0,1,1,1,1,4.28,12.18,12.15,-0.63,-0.14,0.06,-0.83,-0.74,0.11,-0.05,-0.09,-0.77,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.5080349445343018,0,0,1,1,-58.678,0.0030000000000001137,-58.681,1.0,0.0,v1LO,0,0,1.0,0,287.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,322.0,-59.0,319.0,-58.6795,28.03829609745945,0.0005012558532714843,1.03,1,-0.22,-0.43,32.0,-95.79,-95.79,1.78,-31.14,25.5,-1.0,17.0,1,1,1,1,4.28,12.22,12.13,-0.64,0.27,0.13999999999999999,-0.51,-0.79,0.15,-0.01,0.28,-0.37,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.5451421737670898,0,0,1,1,-58.618,0.0009999999999976694,-58.619,1.0,0.0,v1LO,0,0,1.0,0,292.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,382.0,-59.0,381.0,-58.6185,28.03829609745945,1e-07,1.03,1,-0.23,-0.43,32.0,-95.79,-95.79,1.78,-5.89,25.5,-1.0,17.0,1,1,1,1,4.28,12.1,12.15,-0.19,-0.62,0.09,-0.9,-0.25,0.06,0.03,-0.65,-0.81,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.5807280540466309,0,0,1,1,-58.592,0.0030000000000001137,-58.595,1.0,0.0,v1LO,0,0,1.0,0,294.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,408.0,-59.0,405.0,-58.5935,28.03829609745945,1e-07,1.03,1,-0.23,-0.43,32.0,-95.79,-95.79,1.78,-5.89,25.5,-1.0,17.0,1,1,1,1,4.28,12.2,12.19,-0.43,-0.31,-0.14,-0.6,-0.36,-0.07,-0.07,-0.24,-0.74,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.6298587322235107,0,0,1,1,-58.536,0.0030000000000001137,-58.539,1.0,0.0,v1LO,0,0,1.0,0,299.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,464.0,-59.0,461.0,-58.5375,-50.636638441912766,0.0004912422729492187,1.02,1,-0.23,-0.43,32.0,-108.94,-108.94,1.85,-5.89,25.5,-1.0,17.0,1,1,1,1,4.28,12.22,12.21,-0.68,-0.11,0.0,-0.79,-0.68,0.0,0.0,-0.11,-0.79,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.6644511222839355,0,0,1,1,-58.507,0.0,-58.507,1.0,0.0,v1LO,0,0,1.0,0,301.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,493.0,-59.0,493.0,-58.507,-50.636638441912766,1e-07,1.02,1,-0.21,-0.43,32.0,-108.94,-108.94,1.85,-5.89,25.5,-1.0,17.0,1,1,1,1,4.28,12.18,12.11,-0.96,-0.38,-0.3,-1.04,-0.67,-0.29,-0.01,-0.37,-1.3399999999999999,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.7236084938049316,0,0,1,1,-58.456,0.0,-58.456,1.0,0.0,v1LO,0,0,1.0,0,305.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,544.0,-59.0,544.0,-58.456,-50.636638441912766,0.0005038784576416015,1.02,1,-0.23,-0.44,32.0,-108.94,-108.94,1.85,-5.89,25.5,-1.0,17.0,1,1,1,1,4.28,12.26,12.27,0.02,-0.5499999999999999,0.03,-0.5599999999999999,0.01,0.01,0.02,-0.57,-0.5299999999999999,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.7481727600097656,0,0,1,1,-58.421,0.0030000000000001137,-58.424,1.0,0.0,v1LO,0,0,1.0,0,308.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,579.0,-59.0,576.0,-58.4225,-50.636638441912766,0.0005012558532714843,1.02,1,-0.22,-0.43,32.0,-108.94,-108.94,1.85,-5.89,25.5,-1.0,17.0,1,1,1,1,4.28,12.2,12.09,-0.54,0.12,0.15,-0.5700000000000001,-0.66,0.12,0.03,0.09,-0.42000000000000004,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.8023171424865723,0,0,1,1,-58.395,0.0009999999999976694,-58.396,1.0,0.0,v1LO,0,0,1.0,0,310.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,605.0,-59.0,604.0,-58.3955,-50.636638441912766,0.0004983948303222656,1.03,1,-0.23,-0.43,32.0,-108.94,-108.94,1.85,-5.89,25.5,-1.0,17.0,1,1,1,1,4.28,12.18,12.15,0.4,-0.4,0.03,-0.030000000000000027,0.31,0.09,-0.06,-0.34,0.0,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.8434274196624756,0,0,1,1,-58.331,0.0009999999999976694,-58.332,1.0,0.0,v1LO,0,0,1.0,0,315.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,669.0,-59.0,668.0,-58.331500000000005,-50.636638441912766,1e-07,1.03,1,-0.19,-0.43,32.0,-108.94,-108.94,1.85,-10.1,25.5,-1.0,17.25,1,1,1,1,4.28,12.22,12.19,-1.16,-0.21999999999999997,0.17,-1.55,-1.26,0.1,0.07,-0.29,-1.38,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.8795242309570312,0,0,1,1,-58.301,0.003999999999997783,-58.305,1.0,0.0,v1LO,0,0,1.0,0,317.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,699.0,-59.0,695.0,-58.303,-50.636638441912766,1e-07,1.03,1,-0.22,-0.42,32.0,-108.94,-108.94,1.85,-10.1,25.5,-1.0,17.25,1,1,1,1,4.28,12.2,12.23,-0.65,-0.6000000000000001,0.1,-1.35,-0.81,0.16,-0.06,-0.54,-1.25,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
1.9242091178894043,0,0,1,1,-58.246,0.001999999999995339,-58.248,1.0,0.0,v1LO,0,0,1.0,0,322.0,0,0,0,0,0.0,0,0,1.0,1,-59.0,754.0,-59.0,752.0,-58.247,-10.448435677421802,1e-07,1.03,1,-0.22,-0.43,32.0,-112.02,-112.02,1.79,-10.1,25.5,-1.0,17.25,1,1,1,1,4.27,12.18,12.13,-0.3,-0.17,-0.04,-0.43,-0.3,0.0,-0.04,-0.13,-0.47,1,1,1,0,0,0,0,0,0,0,-420,0,-420,0
